file_hash,job_name,job,SUGGESTED_WORKFLOW_TYPE,workflow_type,repository,LLM_LABEL,LLM_REASON,REFINED_LLM_LABEL,REFINEMENT_ITERATIONS,REFINEMENT_HISTORY
eccf8d6a0fc725f9c722d3a826d53ff64caccd41def09c05ca69314cb9021385,build-image,"{outputs: {tag_name: '${{ steps.tag-preparation.outputs.TAG_NAME }}'}, runs-on: '${{
    matrix.arch.runner }}', steps: [{uses: actions/checkout@v4}, {name: Login to GitHub
        Container Registry, uses: docker/login-action@v3, with: {password: '${{ secrets.GITHUB_TOKEN
          }}', registry: ghcr.io, username: '${{ github.actor }}'}}, {id: tag-preparation,
      name: Prepare tag name, run: ""if [ -n \""${{ github.event.inputs.tag_name }}\""\
        \ ]; then\n  tag_name=${{ github.event.inputs.tag_name }}\nelse\n  tag_name=commit-$(git\
        \ log -1 --pretty=%h)\nfi\necho \""TAG_NAME=$tag_name\"" >> $GITHUB_OUTPUT\n""},
    {name: Set up Docker Buildx, uses: docker/setup-buildx-action@v3}, {name: Prepare
        platform, run: 'platform=${{ matrix.arch.platform }}

        echo ""PLATFORM_PAIR=${platform//\//-}"" >> $GITHUB_ENV

        '}, {id: build, name: Build and push by digest, uses: docker/build-push-action@v6,
      with: {context: ./wren-ai-service, file: ./wren-ai-service/docker/Dockerfile,
        labels: '${{ env.WREN_AI_SERVICE_IMAGE }}', outputs: 'type=image,name=${{
          env.WREN_AI_SERVICE_IMAGE }},push-by-digest=true,name-canonical=true,push=true',
        platforms: '${{ matrix.arch.platform }}'}}, {name: Export digest, run: 'mkdir
        -p /tmp/digests

        digest=""${{ steps.build.outputs.digest }}""

        touch ""/tmp/digests/${digest#sha256:}""

        '}, {name: Upload digest, uses: actions/upload-artifact@v4, with: {if-no-files-found: error,
        name: 'digests-${{ env.PLATFORM_PAIR }}', path: /tmp/digests/*, retention-days: 1}}],
  strategy: {fail-fast: false, matrix: {arch: [{platform: linux/amd64, runner: ubuntu-latest},
        {platform: linux/arm64, runner: linux_arm64_runner}]}}}
",['build'],build|deploy_release,Canner__WrenAI,[build|deploy_release],Builds Docker images for multiple platforms (docker/build-push-action) and pushes to registry (push=true).,build,2.0,"[('[build|deploy_release]', 'ISSUE: The classification includes `deploy_release` but the YAML does not perform any release operations.\n\nREASONING: The job builds Docker images with `docker/build-push-action@v6` and pushes them (`push=true`), but this is a multi-platform build step that uploads digests as artifacts for later consolidation. There is no:\n- GitHub Release creation\n- Image signing (cosign)\n- Final manifest push or release tagging\n\nThe `push=true` here is for intermediate digest storage in a multi-arch workflow, not a release deployment. The actual release would occur in a separate job that consumes these digests.\n\nSUGGESTION: Classification should be `[build]` only. This job compiles/builds Docker images and stores artifacts, which is the definition of the build category. The deploy_release category should only apply to jobs that actually create releases or push final production artifacts.'), ('[build]\nReason: Builds Docker images and uploads digests as artifacts for multi-platform workflow; no release creation or signing.', '[STOP]\n\nThe classification is correct. The job builds Docker images (`docker/build-push-action@v6` with `push=true`), uploads build artifacts (digests), and is part of a multi-platform build workflow. It does not create releases, sign artifacts, or perform other deploy_release operations. The `build` category is the appropriate single classification.')]"
eccf8d6a0fc725f9c722d3a826d53ff64caccd41def09c05ca69314cb9021385,merge,"{needs: [build-image], runs-on: ubuntu-latest, steps: [{name: Download digests, uses: actions/download-artifact@v4,
      with: {merge-multiple: true, path: /tmp/digests, pattern: digests-*}}, {name: Set
        up Docker Buildx, uses: docker/setup-buildx-action@v3}, {id: meta, name: Docker
        meta, uses: docker/metadata-action@v5, with: {images: '${{ env.WREN_AI_SERVICE_IMAGE
          }}', tags: '${{ needs.build-image.outputs.tag_name }}

          '}}, {name: Login to GitHub Container Registry, uses: docker/login-action@v3,
      with: {password: '${{ secrets.GITHUB_TOKEN }}', registry: ghcr.io, username: '${{
          github.actor }}'}}, {name: Create manifest list and push, run: ""TAGS=$(echo\
        \ \""${{ steps.meta.outputs.tags }}\"" | awk '{printf \""--tag %s \"", $0}')\n\
        docker buildx imagetools create $(jq -cr '.tags | map(\""-t \"" + .) | join(\""\
        \ \"")' <<< \""$DOCKER_METADATA_OUTPUT_JSON\"") \\\n  $(printf '${{ env.WREN_AI_SERVICE_IMAGE\
        \ }}@sha256:%s ' *) \\\n  $TAGS\n"", working-directory: /tmp/digests}]}
",['build'],deploy_release,Canner__WrenAI,[deploy_release],Logs into container registry and pushes Docker manifest list with tags to GHCR.,deploy_release,1.0,"[('[deploy_release]', '[STOP]')]"
108516fa7d85b7008e3d66560dde46c9f5d9e3c00ca28e708c4592a1b37a877f,windows-test,"{runs-on: windows-latest, steps: [{uses: actions/checkout@v4}, {name: 'Set up Python
        ${{ matrix.python-version }}', uses: actions/setup-python@v4, with: {python-version: '${{
          matrix.python-version }}'}}, {name: Install dependencies, run: 'pip install
        -e ''.[all]''

        '}, {name: Source distribution test, run: 'python -m pip install --upgrade
        build

        python -m build --sdist

        pip install dist/chatarena-$(python -c ""import chatarena; print(chatarena.__version__)"").tar.gz

        '}, {name: Release Test, run: 'pytest -v -n auto tests

        '}], strategy: {matrix: {python-version: ['3.8', '3.9', '3.10', '3.11']}}}
",['test'],test,Farama-Foundation__chatarena,[build|test],"Installs dependencies and builds source distribution (build), then runs pytest test suite (test).",build|test,1.0,"[('[build|test]', ""[STOP]\n\nThe classification is correct. The job performs:\n1. **build**: Installing dependencies (`pip install -e '.[all]'`), building source distribution (`python -m build --sdist`), and installing the built artifact.\n2. **test**: Running pytest test suite (`pytest -v -n auto tests`).\n\nBoth categories appropriately apply to this job's functionality."")]"
5835203288489b86a55fe0d1a7e477d9685949694d22e25b3284982d0fa069e1,environment-test-openai,"{runs-on: ubuntu-latest, steps: [{uses: actions/checkout@v4}, {name: 'Set up Python
        ${{ matrix.python-version }}', uses: actions/setup-python@v4, with: {python-version: '${{
          matrix.python-version }}'}}, {name: Install dependencies, run: 'pip install
        -e ''.[all]''

        '}, {name: Regular Environments Test, run: 'python -c ''import os; print(""OPENAI_API_KEY
        visible in os.environ:"", os.getenv(""OPENAI_API_KEY""))''

        pytest -v -n auto tests

        '}, {name: Umshini Environments Test, run: 'python -c ''import os; print(""OPENAI_API_KEY
        visible in os.environ:"", os.getenv(""OPENAI_API_KEY""))''

        pytest -v -n auto tests/unit/test_umshini_environments.py

        '}], strategy: {matrix: {python-version: ['3.11']}}}
",['test'],test,Farama-Foundation__chatarena,[build|test],Installs dependencies with pip (build) and runs pytest test suites (test).,build|test,1.0,"[('[build|test]', ""[STOP]\n\nThe classification is correct. The job performs:\n1. **build**: `pip install -e '.[all]'` installs dependencies\n2. **test**: Two `pytest` invocations run test suites\n\nBoth categories appropriately apply."")]"
ac63f8d85e9147345d07c01cfadd97d2e697ede97c50c1b370d02a3949228ef1,pre-commit,"{runs-on: ubuntu-latest, steps: [{uses: actions/checkout@v4}, {uses: actions/setup-python@v4,
      with: {python-version: '3.11'}}, {run: pip install pre-commit}, {run: 'pip install
        -e ''.[all]'''}, {run: pre-commit --version}, {run: pre-commit install}, {
      run: pre-commit run --all-files}]}
",['lint'],lint_security,Farama-Foundation__chatarena,[lint_security],Installs and runs pre-commit hooks for linting and code quality checks across all files.,lint_security,1.0,"[('[lint_security]', '[STOP]\n\nThe classification is correct. The job installs pre-commit and runs `pre-commit run --all-files`, which is a linting/code quality check tool. This clearly falls under the lint_security category.')]"
bd04506a2c7bf0f318a0da23613f99ccbb9c1d3aeb933ea91f4eb78436b8788c,macos-test,"{runs-on: macos-11, steps: [{uses: actions/checkout@v4}, {name: 'Set up Python ${{
        matrix.python-version }}', uses: actions/setup-python@v4, with: {python-version: '${{
          matrix.python-version }}'}}, {name: Install dependencies, run: 'pip install
        -e ''.[all]''

        '}, {name: Source distribution test, run: 'python -m pip install --upgrade
        build

        python -m build --sdist

        pip install dist/*.tar.gz

        '}, {name: Release Test, run: 'pytest -v -n auto tests/

        '}], strategy: {matrix: {python-version: ['3.8', '3.9', '3.10', '3.11']}}}
",['test'],test,Farama-Foundation__chatarena,[build|test],"Installs dependencies and builds source distribution (build), then runs pytest test suite (test).",build|test,1.0,"[('[build|test]', ""[STOP]\n\nThe classification is correct. The job contains:\n1. **build** activities: `pip install -e '.[all]'`, `python -m build --sdist`, and `pip install dist/*.tar.gz` (dependency updates and building source distribution)\n2. **test** activities: `pytest -v -n auto tests/` (running test suite)\n\nBoth categories clearly apply."")]"
ca3af7cec96c1e560a1a3b20559b24689f9ca914ee2bb74372619b2eafaf138e,environment-test-azure-openai,"{env: {AZURE_DEPLOYMENT: gpt-4, AZURE_OPENAI_ENDPOINT: '${{ secrets.AZURE_OPENAI_ENDPOINT
      }}', OPENAI_API_KEY: '${{ secrets.AZURE_OPENAI_API_KEY }}', OPENAI_API_TYPE: azure,
    OPENAI_API_VERSION: 2023-05-15}, runs-on: ubuntu-latest, steps: [{uses: actions/checkout@v4},
    {name: 'Set up Python ${{ matrix.python-version }}', uses: actions/setup-python@v4,
      with: {python-version: '${{ matrix.python-version }}'}}, {name: Install dependencies,
      run: 'pip install -e ''.[all]''

        '}, {name: Umshini Environments Test, run: 'python -c ''import os; print(""AZURE_OPENAI_API_KEY
        visible in os.environ:"", os.getenv(""AZURE_OPENAI_API_KEY""))''

        pytest -v -n auto tests/unit/test_umshini_environments.py

        '}], strategy: {matrix: {python-version: ['3.11']}}}
",['test'],test,Farama-Foundation__chatarena,[test],Installs dependencies and runs pytest unit tests for Umshini environments.,test,1.0,"[('[test]', '[STOP]')]"
d73017db77118d1eb8abafad71390e51ac44ae2fe4c965f9cf6fea0cd12beb0e,build-wheels,"{permissions: {contents: read}, runs-on: '${{ matrix.os }}', steps: [{uses: actions/checkout@v4},
    {name: Set up Python, uses: actions/setup-python@v4, with: {python-version: 3.x}},
    {name: Install dependencies, run: python -m pip install --upgrade setuptools wheel},
    {name: Build wheels, run: python setup.py sdist bdist_wheel}, {name: Store wheels,
      uses: actions/upload-artifact@v3, with: {path: dist}}], strategy: {matrix: {
      include: [{os: ubuntu-latest, platform: manylinux_x86_64, python: 38}, {os: ubuntu-latest,
          platform: manylinux_x86_64, python: 39}, {os: ubuntu-latest, platform: manylinux_x86_64,
          python: 310}, {os: ubuntu-latest, platform: manylinux_x86_64, python: 311}]}}}
",['build'],build,Farama-Foundation__chatarena,[build],"Installs dependencies, builds Python wheels and source distributions, stores artifacts.",build,1.0,"[('[build]', '[STOP]')]"
d73017db77118d1eb8abafad71390e51ac44ae2fe4c965f9cf6fea0cd12beb0e,publish,"{if: github.event_name == 'release' && github.event.action == 'published', needs: [
    build-wheels], runs-on: ubuntu-latest, steps: [{name: Download dists, uses: actions/download-artifact@v3,
      with: {name: artifact, path: dist}}, {name: Publish, uses: pypa/gh-action-pypi-publish@release/v1,
      with: {password: '${{ secrets.PYPI_API_TOKEN }}'}}]}
",['build'],deploy_release,Farama-Foundation__chatarena,[deploy_release],Downloads build artifacts and publishes Python package to PyPI using API token.,deploy_release,1.0,"[('[deploy_release]', '[STOP]')]"
ef764dc4085a0f4608726da323ecb7d4ca2e9c450ab7e2f7d6be9fa9bbf0234d,linux-test,"{runs-on: ubuntu-latest, steps: [{uses: actions/checkout@v4}, {name: 'Set up Python
        ${{ matrix.python-version }}', uses: actions/setup-python@v4, with: {python-version: '${{
          matrix.python-version }}'}}, {name: Install dependencies, run: 'sudo apt-get
        install python3-opengl xvfb

        pip install -e ''.[all]''

        '}, {name: Source distribution test, run: 'python -m pip install --upgrade
        build

        python -m build --sdist

        pip install dist/*.tar.gz

        '}, {name: Release Test, run: 'xvfb-run -s ""-screen 0 1024x768x24"" pytest
        -v -n auto tests/

        '}], strategy: {matrix: {python-version: ['3.8', '3.9', '3.10', '3.11']}}}
",['test'],test,Farama-Foundation__chatarena,[build|test],"Installs dependencies and builds source distribution (build), runs pytest test suite (test).",build|test,1.0,"[('[build|test]', ""[STOP]\n\nThe classification is correct. The job performs both build and test operations:\n- **build**: Installing dependencies (`pip install -e '.[all]'`), building source distribution (`python -m build --sdist`), and installing the built artifact (`pip install dist/*.tar.gz`)\n- **test**: Running pytest test suite (`pytest -v -n auto tests/`)\n\nBoth categories clearly apply."")]"
10e75b79bd87ec915486dca1641919a1189df1844c7d882f1e1038859d8ebe67,check-proprietary-paths,"{if: github.repository == 'FlowiseAI/Flowise', name: Check for Proprietary Paths,
  runs-on: ubuntu-latest, steps: [{name: Checkout repository, uses: actions/checkout@v6,
      with: {fetch-depth: 0}}, {id: check-paths, name: Check for proprietary paths,
      run: ""echo \""\U0001F50D Checking for proprietary paths...\""\necho \""Trigger:\
        \ ${{ github.event_name }}\""\necho \""\""\n\n# Get changed files based on event\
        \ type\nif [ \""${{ github.event_name }}\"" = \""pull_request\"" ]; then\n  CHANGED_FILES=$(git\
        \ diff --name-only origin/${{ github.base_ref }}...HEAD)\nelif [ \""${{ github.event.before\
        \ }}\"" != \""0000000000000000000000000000000000000000\"" ]; then\n  # Push to\
        \ existing branch - compare with previous commit\n  # Fall back to default\
        \ branch comparison if before SHA is unreachable (e.g. force-push, shallow\
        \ clone)\n  CHANGED_FILES=$(git diff --name-only ${{ github.event.before }}\
        \ ${{ github.sha }} 2>/dev/null || git diff --name-only origin/${{ github.event.repository.default_branch\
        \ }}...${{ github.sha }} 2>/dev/null || echo \""\"")\nelse\n  # New branch -\
        \ compare against default branch\n  CHANGED_FILES=$(git diff --name-only origin/${{\
        \ github.event.repository.default_branch }}...${{ github.sha }} 2>/dev/null\
        \ || echo \""\"")\nfi\n\necho \""Files to check:\""\necho \""$CHANGED_FILES\"" |\
        \ head -50 | sed 's/^/  /'\necho \""\""\n\n# Check for proprietary paths\nVIOLATIONS=\""\
        \""\n\nwhile IFS= read -r file; do\n  [ -z \""$file\"" ] && continue\n\n  # Block\
        \ all extensions/\n  if echo \""$file\"" | grep -qE \""^extensions/\""; then\n\
        \    VIOLATIONS=\""$VIOLATIONS$file\\n\""\n    continue\n  fi\n\n  # Block all\
        \ apps/ except apps/oss-app/\n  if echo \""$file\"" | grep -qE \""^apps/\""; then\n\
        \    if ! echo \""$file\"" | grep -qE \""^apps/oss-app/\""; then\n      VIOLATIONS=\""\
        $VIOLATIONS$file\\n\""\n    fi\n  fi\ndone <<< \""$CHANGED_FILES\""\n\nif [ -n\
        \ \""$VIOLATIONS\"" ]; then\n  echo \""has_violations=true\"" >> $GITHUB_OUTPUT\n\
        \  echo \""violations<<EOF\"" >> $GITHUB_OUTPUT\n  printf \""%s\"" \""$VIOLATIONS\""\
        \ >> $GITHUB_OUTPUT\n  echo \""EOF\"" >> $GITHUB_OUTPUT\n\n  echo \""\u274C Files\
        \ in proprietary paths detected!\""\n  echo \""\""\n  printf \""%s\"" \""$VIOLATIONS\""\
        \ | sed 's/^/  \u274C /'\n  echo \""\""\n  echo \""Proprietary paths:\""\n  echo\
        \ \""  - extensions/    (reserved for enterprise extensions)\""\n  echo \"" \
        \ - apps/*         (only apps/oss-app/ is allowed)\""\nelse\n  echo \""has_violations=false\""\
        \ >> $GITHUB_OUTPUT\n  echo \""\u2705 No proprietary paths detected\""\nfi\n""},
    {if: steps.check-paths.outputs.has_violations == 'true', name: Fail if violations
        found, run: 'echo ""::error::Files detected in proprietary paths. These paths
        are reserved for enterprise extensions.""

        exit 1

        '}]}
",['unknown'],lint_security,FlowiseAI__Flowise,[lint_security],"Checks for proprietary path violations in code changes, enforcing policy compliance.",lint_security,1.0,"[('[lint_security]', '[STOP]\n\nThe classification is correct. This job performs a **path/policy check** by scanning changed files for violations against proprietary path restrictions (blocking `extensions/` and non-OSS `apps/` directories). This is a security/policy enforcement mechanism, which falls squarely under the `lint_security` category as defined (""path/policy checks"").')]"
